        1096
       6      70       1    561.63830706    169.50591230      0.10000000
       6      72       1    668.12493381    162.20350127      0.10000000
       6      77       1    139.74600161     29.96823181      0.10000000
       6      79       1    256.41186199    103.37415533      0.10000000
       6      80       1    129.35814294    149.08747164      0.10000000
       6      83       1    310.70483361    118.67583971      0.10000000
       6      85       1    374.84964040    156.30953318      0.10000000
       6      86       1    372.48909024    164.70178869      0.10000000
       6      87       1    495.40048780    153.50275636      0.10000000
       6      89       1    585.17484485    176.18885478      0.10000000
       6      91       1    478.03498697    169.52064070      0.10000000
       6      98       1    683.73367080     76.65620176      0.10000000
       6      99       1    569.17898356     95.79579095      0.10000000
       6     100       1    518.93326817    114.75099711      0.10000000
       6     101       1    515.48585202    114.76033092      0.10000000
       6     105       1    476.54293616    107.80917270      0.10000000
       6     107       1    698.30005421    108.42668987      0.10000000
       6     110       1    499.42246960    153.53760778      0.10000000
       6     111       1    492.97375077     69.48868204      0.10000000
       6     132       1    255.34871640     99.35920908      0.10000000
       6     133       1    207.20713702    103.51278746      0.10000000
       6     134       1    108.65905341    147.53391410      0.10000000
       6     136       1    404.59158920    112.87212959      0.10000000
       6     137       1    229.02135626    150.05102229      0.10000000
       6     140       1    304.78276772    166.27342072      0.10000000
       6     144       1    490.73966791    150.06419330      0.10000000
       6     147       1    546.21682639    175.36314113      0.10000000
       6     148       1    548.78374690    155.61393778      0.10000000
       6     151       1    442.59926581     80.42289776      0.10000000
       6     205       1    538.85038745    159.51809236      0.10000000
       6     208       1    558.10012515    167.36098912      0.10000000
       7      34       1   1042.47402791     83.71443831      0.10000000
       7      37       1   1297.07916061     68.86660949      0.10000000
       7      37       2   1299.99838539     87.74948546      0.10000000
       7      37       3   1302.03185929     81.99352984      0.10000000
       7      38       1   1323.49469142     73.52754523      0.10000000
       7      39       1   1298.63667473     73.97719884      0.10000000
       7      40       1   1286.40973628     80.45061711      0.10000000
       7      43       1    549.29062281    159.11732780      0.10000000
       7      46       1    584.01924011    164.66505677      0.10000000
       7      48       1    594.46689875    166.13085901      0.10000000
       7      74       1   1221.79776794     74.91046872      0.10000000
       7     110       1    395.44461939    118.60182385      0.10000000
       8       9       1    505.83427743    173.17197617      0.10000000
       8      34       1    538.75276133    171.74079324      0.10000000
       8      36       1    494.89449506    111.51888860      0.10000000
       8      37       1    459.88666001    103.82909233      0.10000000
       8      38       1    454.63453663     99.69310371      0.10000000
       8      40       1    387.89612553    106.90582669      0.10000000
       8      41       1    365.33780276    107.41948060      0.10000000
       9      34       1    216.38896388     87.49659108      0.10000000
       9      36       1    511.38697122     72.36961822      0.10000000
       9      37       1    516.67261552     57.90387094      0.10000000
       9      39       1    575.24302414     23.57922117      0.10000000
       9      39       2    579.80315530     55.19115766      0.10000000
       9      39       3    579.59302247     37.14151713      0.10000000
       9      40       1    585.04532060     69.03904972      0.10000000
       9      40       2    609.04528031     16.70874173      0.10000000
       9      40       3    609.70768379     19.03691959      0.10000000
       9      41       1    506.73824636     65.02383703      0.10000000
       9      43       1    458.97472130    103.99133486      0.10000000
       9      45       1    469.56324106    106.10674837      0.10000000
       9      47       1    486.48618085    107.16078575      0.10000000
       9      48       1    487.16075807    107.53866623      0.10000000
       9      49       1    406.32833338     86.43539545      0.10000000
       9      74       1    528.88064893     64.91207288      0.10000000
       9      75       1    493.38840985     52.02857438      0.10000000
       9     110       1    453.30452495     84.97919455      0.10000000
       9     150       1    619.22505690    110.29948089      0.10000000
       9     208       1    692.72814685     98.18502350      0.10000000
      14      18       1    230.47225524    121.57713346      0.10000000
      14      19       1    212.42942472    142.92804389      0.10000000
      14      20       1    137.15849200    129.13564167      0.10000000
      14      21       1     85.01278072    122.81189294      0.10000000
      15      17       1    118.88129076    100.41941821      0.10000000
      15      18       1    140.41111594    126.36430715      0.10000000
      15      19       1    130.90037608    159.63073249      0.10000000
      16      17       1     93.07535382    106.37081116      0.10000000
      16      18       1    119.30902191    133.54375679      0.10000000
      16      19       1    117.99557888    170.26428565      0.10000000
      17      19       1     83.91934906    145.09826059      0.10000000
      17      20       1     91.41171132     97.33819236      0.10000000
      18      20       1     96.32833193     72.37914855      0.10000000
      18      21       1    144.92434539     71.88403635      0.10000000
      25      31       1    198.19322186    123.98668950      0.10000000
      25      32       1     93.12421731    123.58075610      0.10000000
      26      31       1    187.66432216    119.68114089      0.10000000
      26      32       1     72.15392376    113.68639706      0.10000000
      26      33       1    100.69499871      5.81117567      0.10000000
      27      31       1    185.24906518    122.84362293      0.10000000
      27      32       1     89.66309896    114.30697691      0.10000000
      31      32       1    232.85759657     76.84036099      0.10000000
      31      33       1    273.61877318     26.72441859      0.10000000
      32      33       1    149.19447169     19.45838355      0.10000000
      42       3       1    388.47283720    170.20426675      0.10000000
      42       8       1    235.15130970     59.35117372      0.10000000
      42       9       1    454.42393626    158.87758767      0.10000000
      42      43       1    899.99501547    105.19601681      0.10000000
      42      44       1    882.42595903    106.10639003      0.10000000
      42      47       1    926.81632140    107.87824625      0.10000000
      42      48       1    928.35747779    108.15592323      0.10000000
      42     130       1    820.19558534     70.00337046      0.10000000
      42     131       1    918.96481274     83.77179784      0.10000000
      42     133       1    785.54409763     93.25025350      0.10000000
      42     134       1    919.20598180     75.00543645      0.10000000
      42     135       1    673.28167988     91.33006434      0.10000000
      42     136       1    595.75440578     82.43084272      0.10000000
      42     152       1    282.52158764    165.40425364      0.10000000
      42     153       1    277.48079727    170.39135250      0.10000000
      42     154       1    278.22287258    179.99207957      0.10000000
      42     155       1    267.00578809    173.94823987      0.10000000
      42     156       1    295.22840292    175.65589860      0.10000000
      42     157       1    331.03279694    162.01454851      0.10000000
      42     158       1    393.51872644    166.24006783      0.10000000
      42     159       1    358.96123357    162.13687325      0.10000000
      42     160       1    404.64912021    157.12901384      0.10000000
      42     161       1    367.35988662    166.28428770      0.10000000
      42     162       1    390.86489269    162.21109710      0.10000000
      42     163       1    330.78423025    174.01460584      0.10000000
      42     164       1    393.04503166    177.43462948      0.10000000
      42     165       1    353.97069689    162.23741174      0.10000000
      42     166       1    329.47772572    174.21758265      0.10000000
      43      48       1     59.21050446    162.96666871      0.10000000
      49      41       1    345.43498270      5.62424416      0.10000000
      49      74       1    458.01280612      0.31238756      0.10000000
      50       1       1   1167.87986886     70.44843539      0.10000000
      50       2       1    628.71504869     86.36084492      0.10000000
      50       3       1     98.09439890      8.58485296      0.10000000
      50       5       1   1179.57696358     21.01118961      0.10000000
      50       5       2   1186.28957049     59.74052112      0.10000000
      50       5       3   1196.30452089     24.48261981      0.10000000
      50       8       1    663.80890938     27.97386241      0.10000000
      50       9       1    374.88873846     66.48446638      0.10000000
      50      14       1    816.40671090      5.43280041      0.10000000
      50      15       1    771.92903828     24.71617994      0.10000000
      50      16       1    762.68368653     35.89786195      0.10000000
      50      16       2    764.20388479     25.74268680      0.10000000
      50      16       3    763.95288496     30.28496988      0.10000000
      50      17       1    692.02251692     24.98914798      0.10000000
      50      17       2    692.59836204     20.23719916      0.10000000
      50      17       3    692.53612252     21.82830295      0.10000000
      50      18       1    646.08929458     23.56074849      0.10000000
      50      20       1    716.03623450     19.05377877      0.10000000
      50      21       1    761.04452785     21.65771578      0.10000000
      50      24       1    742.31096756     30.12801878      0.10000000
      50      25       1    710.06366869     26.60320138      0.10000000
      50      27       1    695.87900095     26.38512528      0.10000000
      50      28       1    667.52066511     31.37221075      0.10000000
      50      28       2    665.90553933     21.66134918      0.10000000
      50      28       3    665.89469724     28.14651426      0.10000000
      50      29       1    654.36509496     29.29227203      0.10000000
      50      29       2    657.32906834     22.60963223      0.10000000
      50      29       3    656.16393825     24.99374021      0.10000000
      50      30       1    627.83372369     23.78313634      0.10000000
      50      31       1    524.81195438     22.68028018      0.10000000
      50      33       1    787.46568686     23.19165266      0.10000000
      50      33       2    789.00889456     23.46487469      0.10000000
      50      33       3    790.45691983     19.00772886      0.10000000
      50      34       1    163.54294751     76.16003615      0.10000000
      50      35       1    872.53975154     67.37979589      0.10000000
      50      35       2    881.40833681     21.30864180      0.10000000
      50      35       3    884.63147030     23.84173183      0.10000000
      50      49       1     47.07952185     40.05802677      0.10000000
      50      60       1   1074.02681993     84.49411459      0.10000000
      50      62       1   1011.79551945     91.39668329      0.10000000
      50      66       1   1142.22632091     75.60443399      0.10000000
      50      67       1    962.95758905     79.63185665      0.10000000
      50      93       1    913.42032213     18.67638923      0.10000000
      50      95       1    769.89522323     14.16981056      0.10000000
      50      98       1    642.94812778     10.67152031      0.10000000
      50      99       1    620.28889466     67.76887120      0.10000000
      50     100       1    632.09720561     45.97878095      0.10000000
      50     102       1    335.43659199     56.90189379      0.10000000
      50     103       1    439.13583057     62.54100135      0.10000000
      50     107       1    447.96328390     78.53449077      0.10000000
      50     109       1    627.12081461     86.57314739      0.10000000
      50     110       1    817.28093368     80.78755216      0.10000000
      50     111       1    762.14353335     49.56043766      0.10000000
      50     152       1    200.25395789     38.95567865      0.10000000
      50     153       1    200.21540359      3.81455306      0.10000000
      50     154       1    196.82749385      2.59573161      0.10000000
      50     156       1    181.50265904      2.09234004      0.10000000
      50     157       1    188.18215164     37.44612571      0.10000000
      50     167       1    424.47745569      3.93793619      0.10000000
      50     168       1    379.41980561     23.81724838      0.10000000
      50     169       1    352.32295351     17.66108438      0.10000000
      50     170       1    306.57918334     15.11016760      0.10000000
      50     171       1    272.92099478      0.30762739      0.10000000
      50     172       1    199.64924035      3.19350107      0.10000000
      50     174       1     94.41525420     17.52454849      0.10000000
      50     187       1     56.84285250     16.26942081      0.10000000
      50     188       1     75.88367462     27.26392111      0.10000000
      50     190       1    125.96080328     57.96670297      0.10000000
      50     191       1    165.69145918     65.88363876      0.10000000
      50     192       1    190.92247820     66.88165976      0.10000000
      51      52       1     38.59631387     79.38332485      0.10000000
      51      54       1     94.92279616     75.45194556      0.10000000
      51      55       1    110.29538877     71.79378221      0.10000000
      51      56       1    167.27112070     70.62251149      0.10000000
      51      57       1    201.42280157     66.89876433      0.10000000
      52      54       1     52.07680223     69.48105634      0.10000000
      52      55       1     70.69464379     65.66641275      0.10000000
      52      56       1    122.27331934     68.61844940      0.10000000
      52      57       1    165.09592516     66.37030234      0.10000000
      54      56       1     73.16871641     72.25994251      0.10000000
      54      57       1    114.52071551     72.44649234      0.10000000
      55      56       1     58.08815111     81.41574573      0.10000000
      55      57       1     95.75600696     79.82402333      0.10000000
      58      59       1     43.69079078     39.11489524      0.10000000
      58      60       1     60.30062833     47.34326398      0.10000000
      58      61       1     87.39182698     56.92782830      0.10000000
      58      62       1    113.17520604     57.08595852      0.10000000
      58      63       1    142.09038411     61.52354839      0.10000000
      58      64       1    194.27487413     73.21931894      0.10000000
      58      65       1    236.82287195     81.97291684      0.10000000
      59      61       1     59.92369874     75.91831962      0.10000000
      59      64       1    164.88291526     81.02836630      0.10000000
      59      65       1    210.08032792     87.89236347      0.10000000
      60      62       1     65.26346367     75.79385035      0.10000000
      60      64       1    147.70566465     83.26631242      0.10000000
      60      65       1    189.36552014     89.55505412      0.10000000
      61      64       1    107.74780961     82.40059667      0.10000000
      62      64       1     84.31463894     85.22982016      0.10000000
      62      65       1    129.07484342     90.89151191      0.10000000
      64      65       1     44.83566625     90.54336451      0.10000000
      66      59       1     97.30352600    157.04549179      0.10000000
      66      60       1     99.47430574    143.25175938      0.10000000
      66      61       1    127.29779108    124.49774841      0.10000000
      66      62       1    143.15174131    116.18000682      0.10000000
      66      64       1    214.53669655    111.13322650      0.10000000
      66      67       1    180.59335799    103.37951479      0.10000000
      66      68       1    181.40806760    167.47085332      0.10000000
      66      69       1    252.42169172    120.25037972      0.10000000
      67      59       1    144.39238725     99.94305178      0.10000000
      67      60       1    122.83807162    102.43816123      0.10000000
      67      61       1     86.55263985    115.78437488      0.10000000
      67      62       1     62.20853007    122.06522744      0.10000000
      67      65       1     75.32240007    107.02456666      0.10000000
      67      69       1    102.68320266    165.77882411      0.10000000
      67      73       1    262.27596005    166.42419169      0.10000000
      68      58       1     67.06379680     40.11968009      0.10000000
      68      61       1     92.71382762     22.38586994      0.10000000
      68      64       1    178.67938374     59.58302886      0.10000000
      68      65       1    224.12505523     71.84430115      0.10000000
      68      69       1    146.41750601     78.09032449      0.10000000
      69      51       1    176.43240225    133.21702763      0.10000000
      69      53       1    125.34752711    137.69016778      0.10000000
      69      58       1    186.45104646     79.31498886      0.10000000
      69      59       1    171.01464605     64.20231525      0.10000000
      69      60       1    155.05239332     61.22659911      0.10000000
      69      61       1    121.59079712     58.67044090      0.10000000
      69      62       1    110.98777292     51.76574962      0.10000000
      69      72       1    158.94362573    169.23506822      0.10000000
      69      73       1    172.76389787    147.22294693      0.10000000
      70      51       1    248.44883551    108.51535176      0.10000000
      70      55       1    140.34358743     97.87848577      0.10000000
      70      56       1     81.24227249    104.40264545      0.10000000
      70      59       1    265.91817982     66.00373158      0.10000000
      70      62       1    195.37250278     71.98431276      0.10000000
      70      63       1    170.45394676     68.22073406      0.10000000
      70      64       1    130.98797311     47.83828810      0.10000000
      70      65       1    106.58007168     22.64287918      0.10000000
      71      56       1    115.23140108     58.86635791      0.10000000
      71      72       1     73.02447290    125.32474572      0.10000000
      71      73       1    182.04123665     91.48019043      0.10000000
      72      51       1    123.21746844     74.66036726      0.10000000
      72      55       1     92.57491154      4.35460848      0.10000000
      72      56       1    104.41542485     17.17146862      0.10000000
      72      73       1    118.89530848     81.05905887      0.10000000
      73      51       1    236.90189468     83.35792788      0.10000000
      73      53       1    187.84634298     62.67103979      0.10000000
      73      55       1    163.48805173     50.88808689      0.10000000
      73      56       1    125.10350108     47.83760886      0.10000000
      73      58       1    309.99155483     54.68493059      0.10000000
      73      59       1    310.17291990     36.89022462      0.10000000
      73      61       1    288.20258925     29.68466863      0.10000000
      73      62       1    281.64922479     43.47791739      0.10000000
      73      63       1    261.45708351     52.44928224      0.10000000
      76      78       1    251.79457728    173.89341149      0.10000000
      76      79       1    376.29359502    173.73661972      0.10000000
      76      80       1    364.57993530    173.44121610      0.10000000
      76      81       1    420.27147309    151.67120696      0.10000000
      77      78       1    146.34266448    154.85204698      0.10000000
      77      79       1    301.37580198    152.01817803      0.10000000
      77      80       1    231.98087261    174.11624687      0.10000000
      77      81       1    279.10998191    130.46577597      0.10000000
      78      79       1    157.11604495    136.73677435      0.10000000
      78      80       1    121.28174410    160.36448750      0.10000000
      79      80       1    158.44457233     91.40446081      0.10000000
      79      81       1    303.16285989     89.21820126      0.10000000
      81      82       1    135.83010134    147.22645929      0.10000000
      84      87       1    230.94836602    153.42786887      0.10000000
      84      88       1    348.20645004    151.18631509      0.10000000
      84      89       1    330.93547532    168.58758485      0.10000000
      84      90       1    432.64054267    175.69412126      0.10000000
      84      91       1    252.75798719    146.22777930      0.10000000
      85      87       1    156.54546579    157.69692526      0.10000000
      86      87       1    147.23385901    121.28843540      0.10000000
      86      88       1    255.37196800    142.38035362      0.10000000
      86      89       1    211.95401958    179.29384993      0.10000000
      86      90       1    327.98260071    171.22123519      0.10000000
      87      88       1    123.73013560    155.61442833      0.10000000
      87      90       1    212.04242938    177.92558789      0.10000000
      87      92       1    278.78762652     72.18722739      0.10000000
      88      89       1    139.37917985     83.79005760      0.10000000
      88      90       1    111.94854429    154.19379659      0.10000000
      88      91       1    248.62068929     76.38981829      0.10000000
      88      92       1    375.33655358     66.69899793      0.10000000
      89      90       1    143.31836775    138.93916378      0.10000000
      89      91       1    138.77248203     36.22987252      0.10000000
      89      92       1    305.95441283     48.53717376      0.10000000
      90      91       1    283.99066342     23.71254963      0.10000000
      90      92       1    442.86945447     61.34273069      0.10000000
      91      92       1    176.73100363     36.66221639      0.10000000
      93      95       1    149.49998162    154.78969393      0.10000000
      93      99       1    354.74283270    176.61635075      0.10000000
      93     100       1    485.31135209    168.81545320      0.10000000
      94      98       1    296.63818620    110.32009314      0.10000000
      95      96       1    149.08483080     83.15336920      0.10000000
      95      97       1    241.55700088     87.67386336      0.10000000
      95      98       1    124.02262896    158.25700655      0.10000000
      95      99       1    252.68808658    154.29202800      0.10000000
      95     100       1    390.78346457    138.28620529      0.10000000
      96      98       1    225.87256215    103.99348053      0.10000000
      96     100       1    341.89530241    174.09317298      0.10000000
      97      98       1    300.05492404     94.19898230      0.10000000
      97      99       1    269.78031824    159.16771074      0.10000000
      97     100       1    346.97588171    151.11491865      0.10000000
      99     100       1    136.06329625    140.92703843      0.10000000
     101     102       1    304.49902519    101.63713656      0.10000000
     101     103       1    192.00236118    119.24951868      0.10000000
     101     104       1    145.53750152    176.80868272      0.10000000
     101     105       1    148.89012727    139.12939554      0.10000000
     101     106       1    350.67719494    111.84923159      0.10000000
     101     108       1    286.66890686    118.44472293      0.10000000
     101     109       1    307.42351553    173.13241683      0.10000000
     102     106       1    174.11410290    178.06055503      0.10000000
     102     107       1    215.90474737    126.37607786      0.10000000
     103     105       1    242.43907636     97.11966772      0.10000000
     103     106       1    161.76186786    116.86550461      0.10000000
     103     107       1     90.78812632    145.26253393      0.10000000
     103     109       1    295.77674866    108.22177745      0.10000000
     104     107       1    141.92871517    128.84809638      0.10000000
     104     109       1    185.86431491    158.11919088      0.10000000
     105     107       1    224.23754135    119.55589393      0.10000000
     105     108       1    132.78462432    114.94272211      0.10000000
     105     109       1    162.28044920    178.64072274      0.10000000
     106     109       1    364.78690322     94.49009479      0.10000000
     107     108       1    310.59201736     86.25329703      0.10000000
     107     109       1    210.64120010    103.62064711      0.10000000
     108     109       1    147.67822142    139.28667373      0.10000000
     110      36       1    968.77775472     75.69767722      0.10000000
     110      43       1    178.52294740    169.88159041      0.10000000
     110      44       1    200.58984442    167.61347170      0.10000000
     110      46       1    215.06674835    173.79912683      0.10000000
     110      47       1    216.84698691    176.47954539      0.10000000
     110      48       1    230.28819950    176.64311556      0.10000000
     110     150       1    250.73923255    136.41060137      0.10000000
     110     208       1    253.08637696    123.68731020      0.10000000
     112     118       1     51.59871399    163.87695355      0.10000000
     112     120       1     89.75377480    152.00192073      0.10000000
     112     121       1     88.83731641    135.21833185      0.10000000
     112     122       1     74.56674441    104.37118877      0.10000000
     112     124       1     99.48828498     64.41257044      0.10000000
     112     126       1    170.02021702     41.90474256      0.10000000
     112     127       1    110.61625627     24.93603184      0.10000000
     112     128       1    145.81273185      5.76434226      0.10000000
     112     129       1    115.21038598     27.61208721      0.10000000
     113     118       1     47.60194178    168.78162041      0.10000000
     113     119       1     66.29116002    134.96924588      0.10000000
     113     120       1     87.43550597    152.21903884      0.10000000
     113     121       1     84.39491761    133.71100882      0.10000000
     113     122       1     66.06128616    102.49624985      0.10000000
     113     123       1     57.37916637    116.39200702      0.10000000
     113     124       1     96.15725862     61.74725253      0.10000000
     113     126       1    169.78148014     40.11249691      0.10000000
     113     127       1    112.95794152     22.31441609      0.10000000
     113     128       1    148.37680907      4.09230314      0.10000000
     114     118       1     49.93737658    158.49819358      0.10000000
     114     120       1     87.08722868    147.23828807      0.10000000
     114     122       1     74.99632300     99.98482493      0.10000000
     114     123       1     64.22313569    111.97269129      0.10000000
     114     126       1    176.38988735     42.11587935      0.10000000
     114     127       1    115.61736068     25.53454449      0.10000000
     114     128       1    150.04626291      6.45955016      0.10000000
     114     129       1    120.70533568     25.66132499      0.10000000
     115     118       1     37.95961864    168.40690815      0.10000000
     115     119       1     49.54664502    138.76733754      0.10000000
     115     120       1     68.05496379    160.19786634      0.10000000
     115     124       1     84.63502229     51.97937728      0.10000000
     115     126       1    172.15628074     34.53229345      0.10000000
     115     128       1    155.88624675      0.49403166      0.10000000
     116     120       1     67.55265469    155.56676235      0.10000000
     116     121       1     64.13369625    132.25433382      0.10000000
     116     123       1     39.16898907    105.15842614      0.10000000
     116     124       1     91.49786236     50.11516339      0.10000000
     116     126       1    180.70086960     34.78580925      0.10000000
     116     128       1    159.97945064      0.48233278      0.10000000
     117     120       1     60.65165681    158.46225443      0.10000000
     117     122       1     47.76238724     87.63508668      0.10000000
     117     124       1     90.66241308     47.24852919      0.10000000
     117     126       1    180.96787764     33.34839461      0.10000000
     118     124       1    114.54679333     35.59679200      0.10000000
     120     122       1     55.12166181     14.87993367      0.10000000
     120     123       1     44.46838904      1.06177130      0.10000000
     120     124       1    108.03674979     12.87957282      0.10000000
     120     126       1    221.32828020     18.70648612      0.10000000
     120     127       1    169.95097471      3.30543838      0.10000000
     120     128       1    219.51028813      8.41321716      0.10000000
     121     124       1     89.19293934      7.82678441      0.10000000
     121     126       1    200.91231703     15.03364959      0.10000000
     122     124       1     54.16886929     19.68017450      0.10000000
     122     126       1    167.61140575     17.05525296      0.10000000
     122     127       1    119.50082221     10.78285791      0.10000000
     123     124       1     73.56922197     26.53684341      0.10000000
     123     126       1    176.17859485     21.41249319      0.10000000
     123     127       1    128.17182822     40.00944405      0.10000000
     123     128       1    175.13361802      9.69453162      0.10000000
     124     126       1    118.99223770      5.79117981      0.10000000
     124     129       1    141.91151873     64.50895066      0.10000000
     125       1       1    511.01893916     21.95536656      0.10000000
     125       1       2    513.59463862     13.36057397      0.10000000
     125       1       3    514.25327618     18.98969788      0.10000000
     125       5       1   1153.92099725      1.80763181      0.10000000
     125       5       2   1157.50964767      0.36542463      0.10000000
     125       5       3   1159.19087483      0.99827156      0.10000000
     125      45       1    326.82263896     60.06911960      0.10000000
     125      48       1    302.46151859     56.83822081      0.10000000
     125      52       1    298.32047023     18.98437628      0.10000000
     125      53       1    304.36530805     14.39296810      0.10000000
     125      54       1    306.75899119      3.57896229      0.10000000
     125      55       1    320.51674538      1.98350613      0.10000000
     125      56       1    331.22320596      8.53144742      0.10000000
     125      57       1    344.11011081     12.67418207      0.10000000
     125      58       1    410.66755382     14.53001713      0.10000000
     125      60       1    426.64260756     12.57277028      0.10000000
     125      62       1    437.47292058      6.91499041      0.10000000
     125      66       1    524.09429422      7.37591470      0.10000000
     125      68       1    345.70081844     22.25440033      0.10000000
     125      71       1    283.20934335     16.80621262      0.10000000
     125      72       1    230.19338332      5.51746460      0.10000000
     125      92       1    576.65603200      8.18543770      0.10000000
     125     112       1    108.04879137     47.86670727      0.10000000
     125     113       1    101.86651367     46.78837637      0.10000000
     125     114       1    106.18228719     49.49997339      0.10000000
     125     116       1     84.73060873     44.88911874      0.10000000
     125     117       1     79.27828314     43.15331818      0.10000000
     125     122       1     62.23101348      6.47021894      0.10000000
     125     124       1    108.79199003      3.27078951      0.10000000
     125     126       1    226.29439127     13.84073396      0.10000000
     125     150       1    211.25140511     14.01842520      0.10000000
     125     204       1    267.56691263      8.90257068      0.10000000
     125     205       1    367.50482666     14.35382954      0.10000000
     125     208       1    346.68101006     15.14375225      0.10000000
     127     128       1     54.09382313     26.47596146      0.10000000
     127     129       1     72.15859470     86.81427952      0.10000000
     128     129       1     61.39671655    127.43656350      0.10000000
     130       2       1    613.15257150    161.15201254      0.10000000
     130       5       1    167.86528208     11.53938105      0.10000000
     130       9       1    650.11748311    135.66857896      0.10000000
     130      34       1    858.03370422    104.54522113      0.10000000
