   151.62799999999999       -30.419799999999999     
   151.60200068155513       -30.297949363762239     
   151.57765837150166       -30.176055075483351     
   151.55502724258744       -30.054142561987714     
   151.53414345990865       -29.932242310588418     
   151.51502474876455       -29.810388222547047     
   151.49767014307841       -29.688615838039723     
   151.48205993579901       -29.566960489995914     
   151.46815583789734       -29.445455447736947     
   151.45590133706378       -29.324130112106261     
   151.44522223202597       -29.203008321687566     
   151.43602730454941       -29.082106825003265     
   151.42820907950414       -28.961433966825293     
   151.42164461663879       -28.840988676634037     
   151.41619641673003       -28.720762684475773     
   151.41171418134860       -28.600744583054226     
   151.40803712635076       -28.480919787521294     
   151.40499620956072       -28.361270560911436     
   151.40241626411060       -28.241776474629834     
   151.40011801467500       -28.122415220239521     
   151.39791997502277       -28.003163682328193     
   151.39564024302132       -27.883999179742819     
   151.39309822212070       -27.764900782674864     
   151.39011630570209       -27.645850614807717     
   151.38652156230762       -27.526835052167218     
   151.38214745587314       -27.407845733035234     
   151.37683562617039       -27.288880296334767     
   151.37043774149501       -27.169942769722130     
   151.36281741925524       -27.051043533992111     
   151.35385219187245       -26.932198798252692     
   151.34343550072217       -26.813429823195122     
   151.33147917390812       -26.694766238743181     
   151.31791537285022       -26.576248667456962     
   151.30269672686541       -26.457927279641865     
   151.28579628994615       -26.339860051938118     
   151.26720740725469       -26.222110934688626     
   151.24694344192812       -26.104747989707690     
   151.22503732612074       -25.987841563339426     
   151.20154091413667       -25.871462561365824     
   151.17652412936559       -25.755680891608016     
   151.15007390970598       -25.640564136418913     
   151.12229296736962       -25.526176510441111     
   151.09329838755980       -25.412578149056547     
   151.08170000000001       -25.369100000000000     
>
   151.62799999999999       -30.419799999999999     
   151.48897288989858       -30.451179973608671     
   151.34821762220938       -30.482674620422248     
   151.20561905918368       -30.514374750767189     
   151.06108997321712       -30.546368999072186     
   150.91457386542854       -30.578744011651356     
   150.76604797232858       -30.611584201250203     
   150.61552633450776       -30.644971011088373     
   150.46306275907978       -30.678981628108208     
   150.30875346248692       -30.713687092006815     
   150.15273913610486       -30.749149766446330     
   149.99520614000318       -30.785420174332362     
   149.83638650749631       -30.822533251996646     
   149.67654868767920       -30.860505961402335     
   149.51596838337639       -30.899344949133045     
   149.35491925214208       -30.939050212702757     
   149.19366815068980       -30.979613039368346     
   149.03247038684847       -31.021014119949275     
   148.87156523142821       -31.063222299877204     
   148.71117155577642       -31.106193821745158     
   148.55148325742596       -31.149871101087477     
   148.39266587197764       -31.194182376306419     
   148.23485441938891       -31.239042885039837     
   148.07815207335821       -31.284356416644748     
   147.92262965244601       -31.330017087839046     
   147.76832593067758       -31.375911172675540     
   147.61524977194568       -31.421918515218248     
   147.46338490071727       -31.467913550715796     
   147.31269542699283       -31.513766533961054     
   147.16313154420010       -31.559344709922453     
   147.01463532770870       -31.604513208197641     
   146.86714650723022       -31.649135727856681     
   146.72060810949523       -31.693075116088099     
   146.57497187972808       -31.736193954373402     
   146.43020339416978       -31.778355266457307     
   146.28628677124547       -31.819423453717000     
   146.14322887745558       -31.859265545971045     
   146.00106290861189       -31.897752829454895     
   145.85985118208873       -31.934762886268306     
   145.71967335249875       -31.970185439752388     
   145.58059379698182       -32.003940255892019     
   145.44247991237143       -32.035982533646298     
   145.30550985436409       -32.066280685729183     
   145.16966512591284       -32.094853240085968     
   145.03489378385405       -32.121743540880416     
   144.90110872064872       -32.147015046281076     
   144.76818627536528       -32.170746928862599     
   144.63596502023756       -32.193030123336769     
   144.50424451579957       -32.213963919003433     
   144.37278378928593       -32.233653151456934     
   144.24129926133429       -32.252206013566813     
   144.10946181704162       -32.269732481807338     
   143.97689268010561       -32.286343341549269     
   143.84315814828938       -32.302149747140227     
   143.70779461227889       -32.317259733109161     
   143.57036592500697       -32.331765721445755     
   143.43047626050512       -32.345740664545389     
   143.28777315607135       -32.359240304901682     
   143.14195291879128       -32.372305051291313     
   142.99276858937225       -32.384961321453240     
   142.84004046228196       -32.397222534166715     
   142.68366906208794       -32.409089919023835     
   142.52365030233068       -32.420553308971492     
   142.36009229252409       -32.431592082314523     
   142.19323290525202       -32.442176419610583     
   142.02345677778771       -32.452269027471722     
   141.85130993457295       -32.461827445469041     
   141.67748723942913       -32.470807616430797     
   141.50221639059254       -32.479214333574369     
   141.32663991698402       -32.486968055180093     
   141.15143412938468       -32.494070697717646     
   140.97723047084392       -32.500540716099998     
   140.80460617068235       -32.506409831035135     
   140.63407752046544       -32.511719321344103     
   140.46609574165444       -32.516516255222975     
   140.30104525281985       -32.520849974928602     
   140.13924403004322       -32.524769061981793     
   139.98094568975620       -32.528318914107764     
   139.82634283537800       -32.531539975199451     
   139.67555878553628       -32.534466581939235     
   139.52862317367072       -32.537127000318449     
   139.38548002409121       -32.539543808631265     
   139.24600191787260       -32.541733810710042     
   139.11000282653549       -32.543708224801478     
   138.97724923166061       -32.545472991315670     
   138.84746935653581       -32.547029083339709     
   138.72036048085369       -32.548372739193823     
   138.59481380231873       -32.549486811725117     
   138.47127764664279       -32.550305713283137     
   138.34937894745016       -32.550808708898309     
   138.22872392013278       -32.550968298887703     
   138.10889705656422       -32.550749130429864     
   137.98945861826192       -32.550106467435612     
   137.86994059699722       -32.548984096094699     
   137.74985902784360       -32.547311752457027     
   137.62876290303987       -32.545003584784375     
   137.50624011463100       -32.541957782720225     
   137.38191525583986       -32.538056225691300     
   137.25544969818256       -32.533164339697407     
   137.12654375373236       -32.527131450536970     
   136.99494074344597       -32.519791966529304     
   136.86043274434937       -32.510967773120960     
   136.72286767843778       -32.500472260002184     
   136.58215723559658       -32.488116407372445     
   136.43828490279273       -32.473717304820035     
   136.29131313071434       -32.457109334002041     
   136.14138845960710       -32.438157989332609     
   135.98874332704960       -32.416775930322714     
   135.83369317681510       -32.392940351057675     
   135.67659478836430       -32.366705033274748     
   135.51775904688759       -32.338187013107031     
   135.35742795103039       -32.307549765066327     
   135.19577189381542       -32.274992118161393     
   135.03289267685489       -32.240737622920513     
   134.86883147224202       -32.205024723254311     
   134.70358084830556       -32.168098145101382     
   134.53709988706180       -32.130201521907665     
   134.36893497869912       -32.091457891409313     
   134.19938115478337       -32.052233625831171     
   134.02840778832302       -32.012739719438308     
   133.85602935916512       -31.973160003890580     
   133.68233085441145       -31.933643840818519     
   133.50748854924356       -31.894302238000385     
   133.33175916890445       -31.855204071551974     
   133.15546279556969       -31.816377434870681     
   132.97896349020758       -31.777814042501102     
   132.80264870246805       -31.739476154127473     
